district,month,hour,day_of_week,risk_score,risk_level
3,9,14,3,0.4042,Medium
18,3,5,2,0.2444,Low
17,6,21,1,0.5316,Medium
10,9,5,5,0.5746,Medium
2,10,22,4,0.9852,High
24,5,21,5,0.4345,Medium
11,10,7,4,0.3658,Low
24,11,1,5,0.7251,High
3,9,23,4,0.6902,High
23,9,3,5,0.6225,Medium
23,6,1,4,0.6582,High
2,8,8,0,0.7333,High
9,9,4,6,0.6303,Medium
19,9,18,3,0.4356,Medium
2,8,18,6,0.9696,High
19,4,8,6,0.394,Low
2,8,4,6,0.8494,High
15,2,15,5,0.6005,Medium
24,3,6,3,0.2576,Low
21,9,1,4,0.6016,Medium
3,10,13,0,0.4433,Medium
5,4,21,4,0.5828,Medium
11,2,0,2,0.3733,Low
24,3,7,5,0.3865,Low
7,7,16,3,0.3476,Low
6,9,18,1,0.8051,High
14,7,5,5,0.4776,Medium
1,8,13,2,0.7299,High
17,3,7,0,0.45,Medium
17,7,10,1,0.357,Low
14,1,13,2,0.3043,Low
10,12,9,4,0.5255,Medium
8,6,16,4,0.5213,Medium
8,3,11,3,0.397,Low
14,2,3,1,0.4707,Medium
7,4,18,1,0.4396,Medium
6,11,16,0,0.7501,High
4,9,4,5,0.5339,Medium
1,6,23,3,0.9608,High
15,12,13,4,0.5496,Medium
25,9,6,6,0.3758,Low
15,8,2,1,0.8772,High
1,5,4,5,0.6379,Medium
20,8,4,1,0.3787,Low
3,2,7,3,0.4112,Medium
23,8,21,1,0.4413,Medium
5,1,2,6,0.5918,Medium
5,11,22,1,0.7572,High
4,12,0,2,0.6571,High
17,3,1,1,0.4872,Medium
21,7,6,0,0.5393,Medium
20,4,14,3,0.2682,Low
14,11,13,3,0.4112,Medium
8,7,12,0,0.5355,Medium
2,1,11,2,0.4574,Medium
8,7,17,6,0.6105,Medium
1,3,1,5,0.9896,High
4,2,6,5,0.4877,Medium
19,9,9,2,0.3557,Low
5,2,19,4,0.4495,Medium
5,3,22,6,0.8263,High
21,3,9,1,0.5021,Medium
20,4,5,0,0.3317,Low
24,11,3,3,0.6418,Medium
19,7,7,5,0.4453,Medium
12,7,12,2,0.3537,Low
20,9,4,0,0.258,Low
1,10,7,4,0.8695,High
7,8,7,4,0.4217,Medium
17,6,8,1,0.4339,Medium
2,6,13,2,0.7019,High
11,5,10,4,0.1946,Low
7,2,22,1,0.3955,Low
17,6,9,6,0.4668,Medium
3,6,6,2,0.3923,Low
22,12,12,4,0.2339,Low
6,5,21,3,0.7841,High
22,6,8,3,0.3869,Low
11,5,7,0,0.343,Low
18,11,16,6,0.4641,Medium
18,12,23,3,0.449,Medium
22,4,13,3,0.276,Low
10,3,17,5,0.8159,High
5,1,8,2,0.3498,Low
23,11,21,1,0.4615,Medium
23,4,20,3,0.4499,Medium
21,9,22,2,0.5817,Medium
24,7,14,6,0.3699,Low
22,7,15,5,0.3968,Low
15,7,19,6,0.9537,High
21,4,8,3,0.4368,Medium
20,12,9,6,0.3425,Low
23,7,13,6,0.3958,Low
4,11,11,4,0.5848,Medium
21,2,7,5,0.5856,Medium
21,12,16,2,0.4319,Medium
1,8,16,1,0.5479,Medium
15,10,18,0,0.902,High
17,8,23,1,0.5357,Medium
19,9,23,0,0.5454,Medium
14,5,17,3,0.3353,Low
19,10,12,2,0.2819,Low
18,8,16,6,0.4162,Medium
2,2,3,1,0.8238,High
6,10,17,4,0.7009,High
13,10,20,1,0.5932,Medium
17,8,22,0,0.6521,High
6,10,9,3,0.7018,High
21,9,9,6,0.4738,Medium
22,6,4,2,0.3252,Low
5,6,0,3,0.8465,High
7,4,13,4,0.3211,Low
1,8,9,0,0.7711,High
13,7,4,0,0.4908,Medium
19,12,21,6,0.5321,Medium
22,9,8,0,0.365,Low
1,1,16,3,0.5119,Medium
13,10,18,4,0.6021,Medium
11,8,4,1,0.3354,Low
7,8,0,0,0.6564,High
20,9,6,6,0.3926,Low
3,7,0,0,0.7285,High
25,9,9,5,0.346,Low
1,10,2,5,1.0,High
8,8,16,0,0.482,Medium
17,9,22,0,0.5822,Medium
13,9,9,4,0.4721,Medium
14,1,8,5,0.3538,Low
5,3,8,2,0.4317,Medium
24,6,10,0,0.4392,Medium
22,12,12,5,0.2736,Low
23,11,8,2,0.4405,Medium
24,7,20,3,0.4443,Medium
6,4,11,3,0.7015,High
22,10,6,5,0.3447,Low
6,2,21,1,0.8097,High
21,12,21,0,0.6772,High
8,4,2,3,0.7232,High
13,6,11,4,0.5474,Medium
18,4,12,4,0.3123,Low
23,12,21,2,0.3837,Low
4,10,9,4,0.5216,Medium
17,2,5,0,0.2286,Low
5,9,20,3,0.6511,High
3,1,19,3,0.5438,Medium
4,10,4,3,0.3985,Low
23,7,22,6,0.7151,High
5,9,12,5,0.4598,Medium
14,3,19,0,0.4629,Medium
15,11,19,1,0.8147,High
20,6,8,2,0.4559,Medium
17,9,8,4,0.363,Low
6,9,6,2,0.6151,Medium
10,4,6,2,0.5549,Medium
22,12,0,3,0.5952,Medium
23,8,17,5,0.5826,Medium
16,8,11,4,0.3431,Low
17,11,13,2,0.3618,Low
14,7,14,3,0.2772,Low
20,6,2,6,0.7109,High
12,3,2,0,0.5027,Medium
9,12,18,3,0.7715,High
15,4,8,3,0.6837,High
12,12,17,0,0.3175,Low
14,9,0,4,0.3998,Low
22,10,16,4,0.2496,Low
18,7,21,6,0.5237,Medium
20,11,11,4,0.3356,Low
6,8,22,1,0.8504,High
4,6,17,6,0.6381,Medium
23,12,1,2,0.5261,Medium
12,1,23,3,0.3794,Low
13,11,6,1,0.4595,Medium
19,12,3,2,0.5893,Medium
22,9,22,3,0.5394,Medium
13,11,3,5,0.7227,High
12,3,20,4,0.4264,Medium
20,3,10,0,0.2947,Low
3,9,23,1,0.725,High
3,4,3,0,0.7067,High
14,8,22,4,0.6301,Medium
18,12,14,6,0.3431,Low
19,11,1,2,0.6278,Medium
10,12,1,0,0.925,High
17,4,8,0,0.3118,Low
15,2,12,5,0.5755,Medium
19,5,14,2,0.2614,Low
9,11,23,1,0.9251,High
4,3,18,6,0.6324,Medium
15,4,6,1,0.5014,Medium
19,12,16,3,0.3328,Low
16,3,15,5,0.3534,Low
8,1,3,3,0.6672,High
17,4,3,4,0.4607,Medium
21,9,7,2,0.4996,Medium
1,7,19,2,0.8379,High
7,6,10,6,0.427,Medium
21,10,8,3,0.5866,Medium
18,9,22,5,0.6393,Medium
12,4,13,1,0.2393,Low
16,6,9,5,0.4394,Medium
1,3,15,1,0.6396,Medium
15,3,13,3,0.4335,Medium
7,10,20,6,0.6171,Medium
17,10,23,2,0.6188,Medium
3,8,19,0,0.6617,High
11,5,9,6,0.4011,Medium
6,8,21,0,0.7478,High
6,9,20,4,0.7557,High
15,2,18,1,0.7147,High
7,7,7,2,0.4124,Medium
11,12,5,1,0.3981,Low
17,2,19,0,0.3211,Low
23,7,0,2,0.6257,Medium
18,11,15,3,0.262,Low
22,3,0,0,0.457,Medium
24,8,2,0,0.6864,High
21,4,7,6,0.5172,Medium
19,9,7,2,0.3261,Low
8,12,1,5,0.7566,High
24,4,11,5,0.4265,Medium
20,2,15,6,0.2663,Low
8,4,10,1,0.3821,Low
21,5,16,0,0.3762,Low
11,8,13,5,0.4307,Medium
21,3,4,4,0.4679,Medium
3,9,0,5,0.7014,High
23,9,7,0,0.2744,Low
14,11,8,1,0.4445,Medium
9,10,1,3,1.0,High
25,3,12,0,0.3609,Low
1,8,10,2,0.7079,High
1,6,15,1,0.726,High
12,11,3,0,0.6242,Medium
11,6,21,3,0.3719,Low
21,2,6,6,0.4911,Medium
1,8,20,2,0.8996,High
20,7,16,4,0.3713,Low
12,2,6,6,0.2871,Low
17,4,22,6,0.5982,Medium
15,5,20,0,0.8974,High
2,9,1,5,0.8314,High
18,10,17,5,0.5425,Medium
16,2,8,6,0.3222,Low
4,12,8,0,0.5417,Medium
8,12,10,5,0.512,Medium
2,7,3,1,0.9094,High
14,5,3,3,0.4692,Medium
25,2,22,1,0.4615,Medium
15,10,4,4,0.6788,High
9,12,16,4,0.7454,High
2,3,4,0,0.6339,Medium
17,5,3,6,0.5479,Medium
10,10,2,4,1.0,High
9,1,0,2,0.7429,High
2,7,19,0,0.8551,High
24,1,2,2,0.412,Medium
19,6,7,4,0.3575,Low
17,12,22,1,0.54,Medium
11,6,5,0,0.4068,Medium
17,1,21,1,0.3899,Low
10,12,1,0,0.8214,High
18,7,0,1,0.6736,High
23,8,19,3,0.5286,Medium
6,3,3,0,0.7256,High
16,12,8,0,0.3663,Low
18,10,11,2,0.4196,Medium
20,1,18,6,0.4286,Medium
18,2,13,3,0.2345,Low
1,1,17,6,0.8837,High
3,9,16,1,0.2664,Low
15,4,22,3,0.9054,High
20,7,17,1,0.4452,Medium
10,5,16,0,0.6888,High
21,9,8,6,0.5216,Medium
5,9,11,2,0.4431,Medium
15,6,23,6,0.9236,High
23,5,18,1,0.4685,Medium
14,10,14,0,0.277,Low
15,1,17,4,0.6802,High
10,4,16,4,0.6937,High
24,5,13,4,0.3118,Low
9,9,9,0,0.6528,High
12,2,19,0,0.2623,Low
7,2,21,6,0.4095,Medium
5,3,1,1,0.6389,Medium
25,3,15,6,0.3082,Low
24,12,5,2,0.225,Low
10,7,4,1,0.6766,High
25,1,0,3,0.4353,Medium
8,2,6,0,0.4657,Medium
22,11,6,0,0.2832,Low
20,1,12,5,0.3387,Low
25,9,4,5,0.4139,Medium
16,10,19,2,0.3632,Low
12,9,17,6,0.4409,Medium
9,3,22,1,0.8634,High
10,12,7,1,0.6786,High
16,3,14,5,0.2492,Low
10,1,15,0,0.5374,Medium
9,5,8,4,0.6953,High
3,3,15,1,0.3303,Low
19,2,5,3,0.1964,Low
11,3,10,4,0.215,Low
6,8,12,4,0.6874,High
6,8,1,5,0.9711,High
15,1,16,1,0.5265,Medium
15,2,1,4,0.7763,High
13,1,12,3,0.4503,Medium
22,8,18,1,0.6261,Medium
5,1,0,2,0.7247,High
14,6,4,1,0.211,Low
21,10,22,0,0.7878,High
2,11,15,2,0.6831,High
23,8,5,1,0.2861,Low
12,8,13,5,0.5073,Medium
20,7,7,6,0.4617,Medium
14,8,17,4,0.5554,Medium
19,8,4,0,0.411,Medium
24,10,10,0,0.3904,Low
20,3,12,2,0.25,Low
15,2,8,3,0.5806,Medium
20,12,14,5,0.3457,Low
24,4,12,6,0.4273,Medium
17,5,22,6,0.6522,High
25,2,22,0,0.4353,Medium
14,11,2,5,0.6648,High
23,8,2,6,0.7771,High
18,8,14,1,0.2761,Low
22,12,17,6,0.3775,Low
24,4,19,4,0.3681,Low
5,12,8,2,0.597,Medium
22,5,15,3,0.1983,Low
12,11,19,4,0.4444,Medium
10,12,23,5,0.9584,High
8,5,16,5,0.5009,Medium
6,5,12,3,0.6896,High
25,9,11,2,0.3456,Low
15,9,0,5,0.9146,High
12,11,5,2,0.3732,Low
25,4,5,3,0.2829,Low
25,1,15,0,0.1526,Low
6,8,22,2,0.9825,High
12,11,13,3,0.3579,Low
15,1,6,0,0.5699,Medium
12,7,2,6,0.6326,Medium
9,12,2,0,0.945,High
19,4,14,2,0.2069,Low
21,1,6,1,0.3005,Low
2,4,3,3,0.9915,High
13,7,5,4,0.4749,Medium
13,8,12,1,0.5045,Medium
8,2,21,0,0.4893,Medium
13,9,20,6,0.5706,Medium
4,5,21,6,0.56,Medium
6,11,6,4,0.6712,High
6,12,12,1,0.5986,Medium
21,8,17,0,0.5994,Medium
12,2,10,4,0.2259,Low
12,2,6,6,0.3254,Low
17,4,22,4,0.5385,Medium
7,4,11,5,0.3153,Low
15,3,6,0,0.6811,High
24,5,9,2,0.3563,Low
17,2,13,0,0.2922,Low
10,1,4,3,0.5118,Medium
23,12,18,0,0.3707,Low
20,4,4,3,0.3181,Low
6,6,0,4,0.9489,High
9,6,20,0,0.8635,High
15,2,13,1,0.6888,High
16,6,2,0,0.5415,Medium
21,4,6,2,0.4445,Medium
8,10,3,6,0.8307,High
16,1,5,0,0.2735,Low
5,1,21,6,0.4452,Medium
18,2,10,0,0.1739,Low
20,4,10,4,0.3052,Low
14,8,3,5,0.6726,High
2,3,15,2,0.6282,Medium
23,11,16,0,0.309,Low
23,5,18,1,0.4558,Medium
3,3,2,4,0.7416,High
14,8,5,3,0.4506,Medium
7,4,23,2,0.5271,Medium
15,11,15,2,0.6983,High
17,8,12,5,0.4363,Medium
1,8,1,5,0.9714,High
9,9,21,6,0.8223,High
22,2,6,4,0.1477,Low
14,11,18,3,0.5244,Medium
16,10,0,4,0.5585,Medium
21,7,1,2,0.755,High
13,10,20,4,0.6553,High
6,1,16,5,0.6092,Medium
22,4,19,4,0.5139,Medium
1,4,14,4,0.6722,High
21,4,21,6,0.6756,High
25,7,0,2,0.654,High
4,5,5,0,0.388,Low
3,5,11,3,0.3747,Low
17,3,23,5,0.6255,Medium
2,10,16,2,0.6469,Medium
19,5,7,0,0.2811,Low
20,5,23,3,0.5112,Medium
23,8,17,5,0.396,Low
22,11,18,4,0.455,Medium
8,2,21,0,0.5501,Medium
25,8,14,1,0.3576,Low
15,4,23,6,0.9759,High
6,9,12,3,0.6627,High
23,8,20,0,0.4463,Medium
20,5,15,3,0.1478,Low
2,5,14,6,0.6951,High
25,9,13,4,0.2542,Low
25,5,3,1,0.4816,Medium
15,9,19,5,0.805,High
20,6,23,0,0.6648,High
12,11,12,2,0.2988,Low
3,11,4,6,0.5993,Medium
10,1,7,6,0.7132,High
14,11,0,6,0.7335,High
22,12,12,3,0.1911,Low
14,12,4,0,0.2554,Low
3,8,7,4,0.6995,High
1,1,23,5,1.0,High
20,2,6,3,0.3195,Low
1,6,18,0,0.8925,High
2,5,9,4,0.6881,High
19,2,9,3,0.2041,Low
24,6,6,4,0.2491,Low
10,7,18,0,0.9061,High
4,3,21,0,0.5447,Medium
4,11,13,2,0.4138,Medium
13,8,7,4,0.5787,Medium
9,4,3,3,1.0,High
7,10,14,3,0.3781,Low
16,9,4,2,0.2436,Low
18,7,3,1,0.6399,Medium
3,3,11,5,0.4494,Medium
20,5,5,2,0.2437,Low
20,9,7,3,0.3475,Low
10,12,5,4,0.5246,Medium
24,9,4,2,0.287,Low
22,8,8,4,0.3906,Low
16,8,22,1,0.5945,Medium
3,9,18,3,0.5361,Medium
11,5,9,1,0.4124,Medium
25,11,10,4,0.2868,Low
10,9,17,5,0.8154,High
16,6,20,1,0.5216,Medium
8,6,4,0,0.5905,Medium
9,11,10,4,0.6251,Medium
15,10,21,2,0.8784,High
21,12,16,5,0.4748,Medium
3,6,20,6,0.8535,High
4,7,22,4,0.7894,High
13,9,10,2,0.4064,Medium
12,3,15,5,0.2618,Low
21,12,8,1,0.4701,Medium
9,6,18,6,0.9133,High
25,10,22,3,0.4527,Medium
14,5,6,5,0.3341,Low
19,4,22,0,0.6091,Medium
7,8,19,1,0.5336,Medium
16,3,2,4,0.5174,Medium
22,2,16,6,0.2649,Low
20,4,5,5,0.3123,Low
5,3,19,5,0.5991,Medium
10,7,14,6,0.7945,High
18,12,13,3,0.2424,Low
11,4,23,2,0.5318,Medium
7,10,5,4,0.393,Low
14,12,15,1,0.1723,Low
20,9,21,1,0.3326,Low
18,12,7,3,0.2756,Low
11,11,14,4,0.324,Low
22,5,20,5,0.4385,Medium
12,3,7,6,0.3419,Low
18,2,0,4,0.3993,Low
2,6,1,2,0.9059,High
23,6,23,1,0.6379,Medium
1,1,16,0,0.5172,Medium
23,7,4,5,0.4746,Medium
10,12,11,5,0.7578,High
21,5,4,1,0.4523,Medium
1,7,1,6,0.9344,High
6,12,13,0,0.5727,Medium
7,4,11,6,0.3806,Low
17,5,1,3,0.6178,Medium
9,7,16,3,0.5893,Medium
7,6,3,1,0.6508,High
17,1,12,1,0.1449,Low
3,1,5,6,0.3168,Low
16,2,2,0,0.4925,Medium
5,11,3,6,0.738,High
20,11,7,1,0.3161,Low
18,3,1,3,0.6681,High
1,1,8,6,0.5688,Medium
4,10,9,3,0.4782,Medium
23,2,21,2,0.3456,Low
11,12,12,0,0.2267,Low
20,2,16,4,0.2181,Low
9,7,3,1,0.9782,High
8,11,22,3,0.6895,High
8,12,9,0,0.5975,Medium
5,6,11,2,0.4059,Medium
12,9,16,6,0.322,Low
1,10,0,5,1.0,High
15,5,2,6,0.9419,High
25,3,5,0,0.3128,Low
18,1,4,1,0.2442,Low
6,1,11,4,0.5459,Medium
10,2,10,0,0.6147,Medium
14,11,20,1,0.4151,Medium
21,11,8,2,0.5617,Medium
8,3,14,6,0.5446,Medium
3,11,13,0,0.4997,Medium
22,10,18,1,0.4825,Medium
22,10,12,5,0.4135,Medium
19,5,20,6,0.5021,Medium
12,7,6,0,0.3622,Low
12,4,10,6,0.3859,Low
15,10,1,5,1.0,High
7,11,22,5,0.6559,High
4,6,0,0,0.7633,High
21,6,6,2,0.477,Medium
9,11,1,0,0.8466,High
22,2,22,5,0.5997,Medium
16,6,18,6,0.6647,High
13,5,13,2,0.433,Medium
4,11,10,5,0.5495,Medium
24,6,4,0,0.3166,Low
9,4,10,6,0.7761,High
21,1,13,3,0.3059,Low
18,9,8,4,0.2733,Low
15,3,0,4,0.7375,High
15,1,5,3,0.5876,Medium
6,4,6,4,0.7117,High
11,7,12,2,0.3802,Low
8,4,9,6,0.5081,Medium
21,11,19,1,0.5381,Medium
17,4,8,6,0.4183,Medium
24,9,16,2,0.2894,Low
25,11,3,1,0.5619,Medium
17,6,13,2,0.3416,Low
24,9,5,6,0.379,Low
18,12,22,2,0.5656,Medium
4,12,0,5,0.7767,High
15,2,10,1,0.6299,Medium
2,7,10,3,0.7152,High
2,7,16,3,0.74,High
10,8,6,3,0.6776,High
3,10,8,3,0.491,Medium
8,11,15,2,0.5306,Medium
20,9,20,2,0.4462,Medium
7,8,8,0,0.3689,Low
12,2,4,4,0.2587,Low
19,3,5,0,0.2557,Low
15,12,7,5,0.6233,Medium
14,2,8,4,0.2586,Low
16,1,12,5,0.1882,Low
14,7,2,4,0.4108,Medium
3,8,17,2,0.6353,Medium
18,5,4,3,0.3083,Low
22,10,21,1,0.4748,Medium
6,11,23,2,0.9575,High
17,9,19,1,0.3994,Low
23,4,0,0,0.5008,Medium
14,1,12,3,0.0997,Low
14,4,19,0,0.2771,Low
20,5,23,3,0.5286,Medium
13,11,17,6,0.6848,High
3,12,9,2,0.3872,Low
13,8,23,1,0.7334,High
24,5,19,3,0.3383,Low
2,12,17,4,0.7635,High
9,10,3,2,0.7877,High
13,9,0,5,0.8128,High
8,6,6,2,0.5589,Medium
16,8,14,3,0.2925,Low
24,3,13,6,0.3649,Low
3,3,2,3,0.632,Medium
13,9,19,5,0.7753,High
4,6,18,5,0.6286,Medium
18,4,7,0,0.3871,Low
2,8,18,2,0.9048,High
20,4,22,4,0.4499,Medium
22,11,17,5,0.6358,Medium
21,4,13,5,0.4625,Medium
15,12,5,1,0.5722,Medium
17,7,18,4,0.5156,Medium
10,7,11,1,0.6859,High
1,12,14,0,0.6269,Medium
6,8,23,3,0.908,High
3,10,23,1,0.75,High
19,7,21,4,0.5612,Medium
7,8,3,3,0.5374,Medium
13,8,18,6,0.7402,High
13,7,4,4,0.4608,Medium
17,1,3,0,0.4095,Medium
1,4,8,0,0.815,High
14,3,22,5,0.6821,High
3,12,18,4,0.5331,Medium
14,9,5,6,0.3061,Low
24,12,7,4,0.2713,Low
1,10,20,4,0.8989,High
16,8,1,1,0.5188,Medium
10,9,7,2,0.6933,High
13,5,10,5,0.6325,Medium
4,5,1,2,0.6811,High
9,10,13,6,0.832,High
14,5,16,2,0.3244,Low
4,2,4,6,0.3918,Low
10,7,4,6,0.687,High
8,8,0,6,0.8815,High
23,5,5,1,0.3308,Low
3,8,6,2,0.6157,Medium
23,6,13,2,0.3506,Low
7,4,13,2,0.2094,Low
10,7,15,4,0.7067,High
3,8,8,1,0.5063,Medium
2,9,17,4,0.821,High
15,5,23,5,0.9848,High
9,9,8,4,0.7093,High
15,8,3,3,0.9104,High
17,1,6,1,0.1897,Low
7,8,4,0,0.2514,Low
20,8,16,1,0.2925,Low
18,7,9,6,0.4309,Medium
15,1,23,2,0.7318,High
18,6,1,0,0.5701,Medium
24,2,2,4,0.4611,Medium
23,6,20,1,0.4322,Medium
12,11,6,2,0.2884,Low
23,2,4,0,0.2121,Low
21,2,9,3,0.3912,Low
8,7,3,3,0.7741,High
2,11,1,1,1.0,High
2,10,16,6,0.8065,High
5,1,18,3,0.554,Medium
1,5,21,6,0.8716,High
22,1,8,2,0.0638,Low
4,9,20,0,0.5181,Medium
6,5,18,1,0.6838,High
23,5,2,2,0.5162,Medium
13,4,6,1,0.3967,Low
19,3,11,5,0.3924,Low
11,8,22,5,0.5672,Medium
13,7,11,5,0.4874,Medium
8,9,18,5,0.6069,Medium
7,6,6,6,0.4498,Medium
13,1,7,3,0.3766,Low
1,5,2,2,0.9077,High
6,5,4,3,0.6086,Medium
7,7,12,3,0.3513,Low
16,10,23,2,0.6117,Medium
15,1,22,0,0.6692,High
20,1,0,4,0.4799,Medium
2,6,17,0,0.8317,High
25,6,21,6,0.6047,Medium
23,9,14,0,0.3749,Low
16,3,12,0,0.3475,Low
17,12,7,1,0.3137,Low
24,5,4,4,0.3078,Low
15,5,6,1,0.5737,Medium
3,1,14,6,0.3381,Low
4,6,6,1,0.4392,Medium
12,4,2,3,0.5654,Medium
5,12,16,5,0.4528,Medium
17,6,21,5,0.5696,Medium
6,8,20,1,0.8455,High
10,8,8,0,0.8978,High
22,3,0,0,0.4288,Medium
18,9,14,3,0.2588,Low
10,11,20,4,0.8832,High
6,4,2,5,0.9571,High
24,1,5,2,0.1806,Low
6,9,4,2,0.5857,Medium
20,5,3,4,0.5786,Medium
15,8,23,6,0.9506,High
4,7,10,4,0.5106,Medium
25,5,10,1,0.2211,Low
16,8,13,1,0.3063,Low
22,1,16,1,0.1691,Low
24,11,19,0,0.4896,Medium
8,4,19,6,0.6131,Medium
7,5,8,5,0.3955,Low
19,4,0,4,0.5588,Medium
17,6,13,4,0.3788,Low
21,9,4,6,0.4947,Medium
13,12,23,1,0.6708,High
15,1,20,4,0.7082,High
2,10,7,0,0.7511,High
10,11,4,4,0.7146,High
13,2,1,2,0.5071,Medium
18,1,1,0,0.3679,Low
23,7,23,1,0.6046,Medium
11,2,12,3,0.2224,Low
13,9,18,6,0.5286,Medium
19,8,17,2,0.5214,Medium
24,10,14,6,0.371,Low
25,1,13,5,0.2967,Low
24,3,0,0,0.4506,Medium
22,6,19,3,0.6177,Medium
5,11,10,0,0.5196,Medium
3,3,18,2,0.6328,Medium
19,9,7,4,0.3043,Low
23,12,0,6,0.6361,Medium
13,10,10,1,0.5322,Medium
5,10,20,6,0.6845,High
12,2,9,5,0.3035,Low
14,6,5,6,0.5095,Medium
6,2,12,0,0.6187,Medium
22,3,0,6,0.5052,Medium
9,12,8,1,0.7311,High
17,10,17,0,0.4818,Medium
8,12,19,0,0.5553,Medium
13,9,22,3,0.6493,Medium
5,9,10,6,0.5418,Medium
22,2,15,2,0.2728,Low
22,8,2,0,0.6458,Medium
17,3,9,3,0.3148,Low
3,2,1,2,0.6045,Medium
6,11,7,2,0.731,High
14,10,17,6,0.4945,Medium
15,8,2,6,1.0,High
14,3,5,6,0.4148,Medium
11,8,12,0,0.4091,Medium
11,6,18,2,0.4784,Medium
9,1,13,2,0.5382,Medium
6,2,21,5,0.7743,High
15,2,12,4,0.5467,Medium
12,7,14,1,0.3196,Low
6,6,21,5,0.945,High
1,2,18,4,0.6517,High
25,1,17,2,0.371,Low
16,5,11,4,0.351,Low
20,11,7,4,0.3643,Low
15,2,13,3,0.5581,Medium
2,10,22,1,0.966,High
17,10,0,0,0.6423,Medium
3,6,0,0,0.7092,High
3,2,0,3,0.5042,Medium
5,11,16,0,0.6183,Medium
17,9,20,4,0.4626,Medium
23,12,17,5,0.4392,Medium
17,5,19,2,0.3183,Low
20,7,14,4,0.318,Low
6,4,18,6,0.8618,High
1,12,23,4,0.8106,High
7,2,8,3,0.2688,Low
15,3,1,1,0.874,High
7,5,7,4,0.3328,Low
19,1,7,3,0.3588,Low
20,12,14,6,0.4181,Medium
22,4,10,5,0.2841,Low
11,4,14,3,0.2011,Low
23,2,18,6,0.3656,Low
14,9,10,2,0.2326,Low
13,6,0,3,0.8029,High
20,9,16,6,0.3225,Low
25,6,10,4,0.3303,Low
9,2,13,6,0.7036,High
9,1,11,0,0.5631,Medium
16,4,11,0,0.3013,Low
12,1,3,6,0.4362,Medium
10,8,14,5,0.767,High
6,11,8,5,0.7906,High
18,1,14,4,0.1243,Low
2,5,1,0,0.852,High
20,9,15,5,0.296,Low
9,1,22,2,0.8381,High
19,4,0,1,0.5191,Medium
6,8,15,5,0.7662,High
2,8,14,3,0.6099,Medium
15,1,20,1,0.7503,High
17,8,13,0,0.2475,Low
16,11,20,1,0.4631,Medium
21,12,23,2,0.6512,High
8,3,2,6,0.7684,High
10,11,5,5,0.7512,High
10,7,10,0,0.6448,Medium
18,10,6,3,0.4034,Medium
10,11,21,4,0.747,High
9,1,13,2,0.5917,Medium
24,5,9,0,0.349,Low
19,4,3,2,0.5065,Medium
1,4,0,4,0.8727,High
4,12,3,3,0.6446,Medium
24,5,21,1,0.3603,Low
3,3,14,2,0.3476,Low
10,7,5,6,0.7059,High
12,2,18,6,0.3437,Low
18,1,17,6,0.4764,Medium
23,6,23,4,0.6393,Medium
20,12,9,6,0.3745,Low
6,1,3,2,0.6564,High
21,11,15,6,0.5327,Medium
2,7,18,4,0.8854,High
10,8,10,2,0.6993,High
2,2,9,4,0.5424,Medium
9,4,15,5,0.6653,High
10,7,14,6,0.8163,High
2,11,16,5,0.8864,High
8,6,1,6,0.8855,High
24,2,13,1,0.181,Low
17,4,7,2,0.2577,Low
17,3,21,1,0.382,Low
4,9,21,4,0.6446,Medium
18,6,14,6,0.4116,Medium
12,12,0,6,0.446,Medium
17,2,23,2,0.3321,Low
9,2,5,2,0.4883,Medium
19,3,19,4,0.2457,Low
14,5,18,5,0.542,Medium
14,12,10,6,0.476,Medium
17,6,5,1,0.4052,Medium
2,5,18,5,0.9006,High
8,12,3,6,0.7968,High
5,1,9,4,0.3254,Low
7,1,23,6,0.5092,Medium
22,7,10,6,0.4216,Medium
16,10,22,6,0.7739,High
16,7,22,6,0.6287,Medium
17,10,21,3,0.5412,Medium
22,6,7,5,0.4248,Medium
7,9,8,4,0.2479,Low
20,2,0,5,0.4525,Medium
8,1,18,1,0.4006,Medium
8,11,23,3,0.7429,High
23,6,16,3,0.3961,Low
11,6,8,3,0.553,Medium
15,9,16,5,0.7353,High
18,11,11,3,0.2993,Low
6,10,13,2,0.7631,High
22,1,8,0,0.2995,Low
12,11,6,5,0.4104,Medium
15,1,15,5,0.5576,Medium
23,12,13,6,0.236,Low
6,12,5,4,0.5704,Medium
18,10,14,3,0.3554,Low
24,12,12,6,0.4235,Medium
20,6,19,2,0.4517,Medium
9,5,4,1,0.6279,Medium
8,11,14,3,0.5313,Medium
14,6,17,3,0.4585,Medium
19,6,12,1,0.275,Low
19,4,10,6,0.3389,Low
8,10,10,0,0.4359,Medium
2,8,11,0,0.6074,Medium
25,5,18,2,0.5113,Medium
4,6,11,6,0.534,Medium
6,2,22,1,0.8285,High
3,1,20,0,0.5165,Medium
3,8,23,3,0.6764,High
19,6,18,3,0.515,Medium
11,9,18,4,0.4391,Medium
10,5,0,4,0.8785,High
12,8,13,0,0.3514,Low
14,7,16,4,0.3814,Low
18,11,1,2,0.627,Medium
24,10,6,4,0.3867,Low
9,1,5,6,0.5471,Medium
15,7,20,2,0.7455,High
24,4,19,3,0.3869,Low
3,6,19,6,0.7136,High
23,9,22,0,0.5671,Medium
11,9,0,2,0.6378,Medium
10,9,5,0,0.5745,Medium
18,5,14,5,0.4102,Medium
